customer_id,loss_chasing_score,late_night_session_pct,avg_session_mins,deposit_freq_7d,deposit_amount_increase_pct,withdrawal_reversal_count,consecutive_days_played,net_loss_30d,reality_check_dismissal_rate,high_volatility_game_pct,stake_variance_norm,rg_tool_usage,time_since_break_days,sessions_per_day,bet_count_7d,at_risk
PLY-00243,0.5307695905990535,0.055270409501227635,53.27338348663796,2,51.07564867485148,5,18,448.47139591665365,0.008461519089330904,0.9108513490430293,0.7244737902030393,1,13,5.002018851185486,27,0
PLY-00244,0.6060158207000109,0.35736962350205415,75.60661954874652,7,9.01369820382667,4,6,340.0304277150473,0.09486203011118832,0.786778675211034,0.5673386668454581,0,19,4.750715823412622,53,1
PLY-00245,0.8677389537760112,0.26480717732157966,43.48312224540446,2,71.70194727628886,3,26,33.81977725153218,0.0984095941200468,0.5827819022109597,0.4014826777231747,1,5,3.3407155060967844,40,0
PLY-00246,0.6031071573387257,0.6104850673417885,54.52238367600503,7,25.01710528050296,5,15,91.57017292489012,0.6108897773937499,0.5414499605548907,0.6940664292072585,1,3,3.2324956821052746,76,0
PLY-00247,0.4125715692736803,0.20539029767240669,116.58189787348569,4,87.63947507508793,5,33,476.98909113354205,0.5258652309625133,0.644616030123659,0.8565932858687801,1,7,5.095397969068244,54,1
PLY-00248,0.3741840434071827,0.8883654530628405,75.98615187827106,0,30.957178602997526,3,48,484.32523668861313,0.45546330017314207,0.2878302964393745,0.7787437138620732,1,23,2.836319090396692,2,0
PLY-00249,0.4258820863735099,0.9296666209195551,68.71517683881365,1,20.027083009014312,0,33,483.70665684918123,0.6919214756024176,0.8118468461486851,0.5453792765719075,1,9,1.3770428881131416,66,0
PLY-00250,0.6519310255799742,0.0998310571767902,100.7639575628034,6,8.485844355493432,3,35,18.399700200058987,0.016826137012448394,0.8568481776036609,0.7226943202595297,0,14,2.2209435806696796,15,0
PLY-00251,0.8674906317523249,0.10740295628857721,141.21629194346738,1,51.15311366376475,3,2,191.22408397470915,0.2709834814157309,0.26721716318183053,0.4139145543927536,1,18,1.9586132184661915,24,0
PLY-00252,0.45389688207629975,0.11532643811098797,74.40755257915272,2,45.07375878182873,1,39,379.836351993998,0.7773927312876279,0.9028182081400776,0.7890261215631287,1,17,4.245824663082977,35,0
PLY-00253,0.24783956295135812,0.619569256310312,109.87831373449289,4,75.13121446031428,5,26,376.4429018289154,0.9099771065171185,0.8487327239916674,0.8290518916228181,0,0,1.4838034252246488,16,1
PLY-00254,0.23666236299758114,0.12196896420962289,174.25444631258995,2,46.46025871930364,5,7,42.954452474979256,0.4383365962375816,0.42448676748251024,0.13729383687639873,0,7,4.046248400380438,76,0
PLY-00255,0.7460142802434464,0.8523823179302663,98.73661940006862,1,34.3815968924371,1,13,304.7444435447595,0.08148398013846636,0.9090002020927456,0.23803135959394628,0,57,3.06281820995069,79,0
PLY-00256,0.8165687634239104,0.7542715149378925,164.66558800798256,5,26.165491563294406,2,47,71.43480927042873,0.798728739228488,0.12043899381150813,0.2699887373491584,0,40,5.1181351117648,12,1
PLY-00257,0.10527807985412496,0.8198088582380241,144.92434612359258,6,27.81467454699711,1,55,246.60466643389668,0.8851704332727336,0.027986559208900363,0.16608171898209156,1,7,3.167493087696074,25,0
PLY-00258,0.06655885695517816,0.5260605268860209,19.98217588052545,6,92.78479018278139,1,30,119.84285042056075,0.41366027069371947,0.34786682559405435,0.3925350068974207,0,17,5.613921640131606,30,0
PLY-00259,0.5944336637564518,0.9966772115191534,82.94680814977366,8,16.50786020878123,1,59,26.580585867363837,0.24335525392027701,0.565435698827345,0.19303321144961227,1,23,5.452580203370733,54,0
PLY-00260,0.14617324419269828,0.04417510294416127,128.71412933765998,1,98.81764245571502,2,10,40.00971276330478,0.04397166822294529,0.3514426145328662,0.5955393109266095,1,55,1.5190816850721256,48,0
PLY-00261,0.8246641904563413,0.40126496418611335,177.74102511619398,3,32.69194551922248,1,18,455.4464748649541,0.591082821894856,0.9420677336713595,0.10161544289761593,1,53,4.27391493793536,54,0
PLY-00262,0.31033467392407443,0.3239366689376362,87.92396949745714,2,8.839023541749746,0,56,372.32298210076704,0.9098694905624992,0.25471022905514507,0.2699191530267564,1,46,1.6804361201642637,2,0
PLY-00263,0.14387193297114265,0.948645498712641,25.773527201545704,8,24.8690380787865,2,10,465.9119908864752,0.6778880255203257,0.28121339359267894,0.6655206459463567,1,6,5.028173684267517,41,0
PLY-00264,0.9209704724874502,0.5768609584975929,105.54155970118752,4,5.8414379554618705,3,40,234.99496616677635,0.31724859789473436,0.6348276125448551,0.3985451231333492,1,29,3.9964773499511304,17,0
PLY-00265,0.16553172273527816,0.8061909654447252,31.51584466107325,0,79.00297691639159,1,13,206.64624947640215,0.6428883242899669,0.0038638823417082024,0.4214627418534077,0,29,2.117647318549081,18,0
PLY-00266,0.28472008233793555,0.17034119365851885,137.75832524749688,6,51.255291254110546,3,20,179.2036462510478,0.8320684074480255,0.7275570523545992,0.7979252529583892,1,38,1.8701799561092853,62,0
PLY-00267,0.15361339519205863,0.9786341439004389,96.30508956850224,0,33.69866188668009,1,29,308.153548026045,0.4758300593494579,0.3774694830931572,0.9845115532909865,0,51,2.862677102749865,11,0
PLY-00268,0.11549006366535497,0.4986395468763152,132.9833326241387,2,66.20496046315625,4,21,175.7796934856668,0.8197484899978386,0.977747867643296,0.5650677832542129,0,19,4.903976343036221,2,0
PLY-00269,0.021148016336440034,0.4936720762706458,157.79151056934904,6,63.06465259503202,3,53,373.1366169910031,0.3919096766663541,0.6914175930297486,0.07906717146360775,1,33,4.878888849716984,39,0
PLY-00270,0.05539540916426011,0.9708847285457378,116.92116291767212,4,93.98720892275902,5,59,400.6586631079311,0.34850567859577064,0.052214955082343084,0.10290297422363592,0,16,0.6835692405521451,59,1
PLY-00271,0.1746414709358527,0.38073236121714504,114.11468597304086,6,96.12605167483797,0,30,437.9222967146905,0.582988625878554,0.09262780874197363,0.9685007220294161,0,12,2.1625796850899506,41,0
PLY-00272,0.05338193262717539,0.39752502455499295,138.2769502247373,5,68.06837756654053,5,32,121.40046512263864,0.46468641769448127,0.08816810692415855,0.6792349127484716,1,19,2.825680299083447,13,0
PLY-00273,0.5911438161109712,0.5847527028049366,153.21735024695346,7,81.78159272441685,2,3,263.5110246461877,0.9771119204610832,0.9526222598919437,0.7524691183338194,1,44,3.7207010739433377,62,1
PLY-00274,0.6807145267995064,0.12805261054778694,157.73914366709045,5,79.24251003351786,0,14,111.72230836491941,0.5163894235281747,0.6840515412175877,0.6757637576855414,1,26,1.3223985484808447,30,0
PLY-00275,0.39363045683202824,0.3210856264118549,16.19313326609016,0,49.13035326998998,4,2,18.77791171017057,0.38517202891602154,0.4276060072889357,0.17961760169515328,1,41,2.3440566129090863,57,0
PLY-00276,0.3179910969520494,0.19320832244513053,104.55235045562418,0,70.4458288033417,1,52,353.9126520849188,0.39493354312853624,0.20048268988003104,0.448362160824762,1,42,5.370783613123773,16,0
PLY-00277,0.5045262370222301,0.1032834791070496,46.76578266558374,6,7.82590076835702,1,13,274.4906369675623,0.5479399506131166,0.8736397464358032,0.7980804376193656,1,22,3.1210113237750723,73,0
PLY-00278,0.8750049422346086,0.8661446063310201,156.25880143290317,0,75.8021083150307,5,20,361.9636397765418,0.3549120380081954,0.20155592767134045,0.8663629629420733,1,58,4.592787743238917,22,1
PLY-00279,0.851131626822206,0.589331166127476,120.2276064845714,3,96.18330071923677,1,51,43.81145570326856,0.722906601964936,0.7066792164758174,0.23733551474637204,0,2,3.1662817857298693,78,0
PLY-00280,0.04347506201279194,0.3586727915279112,81.43782143551448,0,8.497475312573844,3,43,497.763089530971,0.3806629277016409,0.763324361545346,0.5959617908338206,1,54,3.05740417020255,30,0
PLY-00281,0.18149840959652408,0.4086693773667128,41.97771878062972,2,83.61157845918545,1,37,497.17428347351597,0.3841443865252431,0.2946560888554083,0.15710190273845337,1,0,3.9205903879592725,58,0
PLY-00282,0.23674487110439602,0.43151900368735463,67.6340164063705,5,93.29800266492713,0,2,232.49991275175634,0.6169732493768046,0.5049147371706423,0.9582768731217516,0,23,1.9265048170428964,40,0
PLY-00283,0.24938757583221183,0.6331491821447094,129.64220807183818,1,22.618888980206208,0,34,433.02935759191803,0.06084687269600997,0.22298928231839388,0.2522042889924876,0,50,1.8739115461843747,6,0
PLY-00284,0.5712326517427727,0.9267693914889933,44.741122685978596,4,52.481118760920374,0,34,121.7842779027784,0.6553549181151461,0.3789296574554981,0.7266351286038967,1,41,5.941446201903849,7,0
PLY-00285,0.4162624257031923,0.9327796196569825,25.90910070752337,8,92.78582254629885,2,19,368.7830806116485,0.5049722171586871,0.9651343982800088,0.23111294422685436,1,19,5.279456051255723,32,0
PLY-00286,0.04925411992759399,0.3914919795306634,160.96488889868368,0,96.02260045229679,2,45,439.6129284067829,0.45302611428664163,0.6931380346544302,0.6160539428785416,1,54,4.557651930473045,15,0
PLY-00287,0.3736141384595716,0.32926245959776956,139.91575942861985,0,12.788238435231635,0,56,407.33313304038927,0.7192529907079513,0.8466142061905151,0.6592643070226565,0,8,1.254294964805433,49,0
PLY-00288,0.5237529487176372,0.45104650018525505,43.96513821188254,2,34.90042255554506,2,15,405.8870391205787,0.758255782004861,0.540599571466741,0.3284281034547527,1,40,0.6662359115162166,11,0
PLY-00289,0.10167190290371597,0.5679342304284926,59.69296238309858,7,69.81446411508566,1,20,231.51331604443254,0.8462608634124593,0.23903974215135615,0.8188338654260512,1,31,1.4647687730840113,47,0
PLY-00290,0.8334585537885597,0.46181791144974826,175.25193011225056,3,22.15584993859303,3,19,409.99497388938636,0.37480312081744727,0.7128798566671936,0.8853708982474505,1,12,5.65752030479136,16,0
PLY-00291,0.051961866465104256,0.6587534098167009,130.39136274904996,5,32.47706286344808,5,50,345.35240651065027,0.3270376922533811,0.5005679607905664,0.855069930253995,0,56,4.989593736369433,14,1
PLY-00292,0.9248418690180621,0.5543990233797637,113.7887407163502,0,2.3291060004693276,4,4,66.22569907210219,0.7143421014945195,0.1768488681070587,0.3307982194647173,1,46,3.37691806868717,29,0
PLY-00293,0.0991131415798755,0.3207155466940761,62.29684252210216,6,15.35216809311989,5,54,57.09220203226006,0.5818048591404459,0.41242988961821025,0.744340259012654,0,0,5.828293252526075,47,1
PLY-00294,0.8435749515977528,0.3457308057626326,60.851274508308784,0,56.23294944177438,1,47,385.96106796731993,0.6318015463518166,0.6348402190163059,0.5594907548692242,0,5,1.3062015659626556,32,0
PLY-00295,0.9026531439276171,0.3785927875597309,16.71901517733918,6,65.30900663041828,1,29,312.7320443864619,0.5555229071058353,0.7353318566822382,0.5926283244920116,1,3,3.5753274200332026,28,0
PLY-00296,0.9795706805865927,0.09463976824938869,133.84191737332833,1,64.8911831095837,4,35,259.68805859568874,0.7726930232038545,0.24322079589035173,0.47742508525846183,0,25,1.507721695192904,27,0
PLY-00297,0.8020258802735936,0.16606263241397312,17.33978825967037,7,77.83604707782168,1,54,453.6308954244141,0.19004088849215317,0.8759973393493311,0.6002611479688716,0,25,2.1853573264236825,27,0
PLY-00298,0.7794775407713289,0.7231138021453861,10.825747422137436,2,41.528141373879144,5,46,329.7951784356093,0.5557121327413967,0.379551107074678,0.13565415803574998,0,44,5.6707426042977405,32,1
PLY-00299,0.6424832759955477,0.38909671152208003,134.01416493636646,1,27.349071624115552,2,16,198.0733725441501,0.1581017889436298,0.2711367178927484,0.4088472331174553,0,41,5.275531841017759,67,0
PLY-00300,0.778996354578129,0.21453897256014365,171.30853871535132,3,1.5580700042524986,1,3,206.9659040880919,0.4072519392909919,0.1951200554537248,0.177671761987946,0,0,1.0598933209682235,46,0
PLY-00301,0.13455220841314708,0.5626724105748573,138.60551811364277,0,20.66298260523869,5,40,302.6221804087925,0.6639938234160748,0.8041713344029736,0.28010553097142576,1,29,1.8724909305851616,34,0
PLY-00302,0.5360680359476373,0.7555395424734273,90.17883240614438,1,31.238781220203727,3,8,380.1376423431742,0.4930716083141704,0.35416457496606246,0.12781453592213377,1,47,3.7697910827012784,60,0
PLY-00303,0.5142228701904145,0.2574223623453714,92.62769242534841,5,17.820685648046553,4,5,282.17665347456204,0.37959153667218126,0.48339902788793465,0.21249560522202005,1,54,0.8374403303745341,42,0
PLY-00304,0.8575721441225576,0.8267898819237445,84.1431918503479,2,2.0144471496602256,2,59,254.38044110958984,0.8849700014156061,0.22281982356387564,0.7819292557877159,0,17,3.5254655604329055,76,1
PLY-00305,0.46279936559351587,0.9275048596250496,65.18942340875672,3,15.744760866519158,0,28,363.4503513270909,0.7728257144974784,0.6860910711689315,0.5498364621776702,0,2,3.7147028968670583,45,0
PLY-00306,0.3850894961003535,0.5973945290738407,98.69141641159283,7,66.60995535675724,4,39,352.63227495351816,0.526290785000375,0.7810334075524223,0.023643118512234995,1,9,2.1003194973175274,17,0
PLY-00307,0.6395632712371101,0.6689476589915796,83.29566271398956,1,62.95854164725958,0,13,415.1734203067805,0.9500531556754879,0.3394252489533416,0.7885244838021156,1,20,2.1121763906881785,45,0
PLY-00308,0.26646331750084606,0.05257599032305538,111.6885396069317,3,93.56836393980424,3,6,31.275893138647206,0.42436528943499385,0.945079385371402,0.9094683959294906,0,27,1.7599359782353894,62,0
PLY-00309,0.13976841095395687,0.9455198910219065,162.68041368518607,1,79.81682913973093,2,3,377.47606604098945,0.788072927588106,0.03061060956023609,0.8804292757826376,1,21,5.646220036078235,17,0
PLY-00310,0.4778772740237458,0.3924847342649438,179.15160094504776,4,56.77561168411912,4,21,256.880225475845,0.16793623980141792,0.13294310327404035,0.8230168828733218,0,5,2.638791273844926,16,0
PLY-00311,0.416889368594885,0.9239004005454299,23.38635928009591,2,13.755634749321132,5,0,37.346560016575935,0.28579247711059697,0.5887870315604908,0.9922164428009369,1,20,3.718979847126397,48,0
PLY-00312,0.2325699405288737,0.5789775247502426,75.39619035242804,0,56.40718189251569,2,25,339.50501408475986,0.33808558133395483,0.7014068620483797,0.586401955537933,0,17,2.15866015839433,71,0
PLY-00313,0.367511810115128,0.0046187988433276095,40.72005328035761,0,6.159506091418077,5,19,358.2700970009714,0.10582075270452329,0.250682989509059,0.9625876285149049,0,29,4.364652024281973,27,0
PLY-00314,0.3663924498262474,0.038541999323435716,69.86048056734073,7,43.088489741085276,0,32,261.8135847723422,0.5018048150760679,0.5540710968913485,0.9488442325014275,0,4,1.057926990822534,41,0
PLY-00315,0.32749556441254546,0.680418805669922,58.87041315323191,0,39.025862894719545,0,35,396.8994888248814,0.19226013412649567,0.3183862470428127,0.3132387305034393,0,48,0.8940284870206519,53,0
PLY-00316,0.37946407972692897,0.5626680138319331,39.67131237655401,7,42.78138093629417,5,18,150.12405431465075,0.6341858894496586,0.5540892456215902,0.8634337560558708,1,25,4.593560683200375,53,1
PLY-00317,0.6857433454559454,0.026532437206074344,139.89292908161937,8,27.982591839478722,3,27,100.95360926571806,0.1900923595730183,0.6593276777642525,0.7924726655587772,1,19,4.496673770734424,11,0
PLY-00318,0.2968764745712853,0.7434599612223853,94.3690862809701,4,68.58304476238237,2,4,175.36697587163926,0.12350625733927534,0.9728080535690574,0.7757987774010856,1,55,1.9575073487736423,32,0
PLY-00319,0.9488579267153404,0.8521453370691817,166.27174897692836,2,84.09444672987794,0,18,205.02525664798875,0.9690867275989246,0.4556968600211837,0.896280771291922,0,45,2.452756919985786,80,1
PLY-00320,0.9163480195381779,0.4964174824393083,15.540715351992464,6,76.85169925989776,1,59,347.9668012010844,0.6582403058111063,0.6482160402713806,0.3841900099203077,1,8,5.764932757330523,71,0
PLY-00321,0.4809104283000786,0.46575744035725497,21.386262232438288,8,62.775209579088035,4,60,422.75996893911383,0.9364509147084885,0.5780392479199319,0.4000549658873819,0,8,1.0738166224742287,62,1
PLY-00322,0.3283612050046888,0.0054731088346274825,78.5565090981585,1,53.834479933301324,4,29,360.45909503933825,0.48988779199323196,0.31755489388757296,0.6400523092036364,0,0,1.5073088660066905,1,0
PLY-00323,0.5354347898300031,0.7866497124935993,23.64714446868631,8,3.108418000803037,5,57,86.99377953480075,0.033402463063374244,0.25306413169772035,0.7378045378143421,1,34,2.865211007352783,33,0
PLY-00324,0.8485604887736246,0.33071606674610543,54.6640313905217,8,72.29339986919211,2,30,183.1085424001287,0.5743711704314439,0.9878707217447237,0.8797371026576145,1,21,2.0515439833053883,4,0
PLY-00325,0.652587340560102,0.8787636197825396,177.625056323026,1,54.49829395784974,2,7,79.20685672388899,0.5583288868357085,0.20685236170151533,0.8758453206592819,0,22,4.069547017477139,24,0
PLY-00326,0.8043918279470774,0.37306058755805305,45.52313327238439,0,27.074105066388686,0,52,343.36209977902564,0.014975605936593972,0.7902752670742368,0.7213396243862599,0,31,4.298309476206764,70,0
PLY-00327,0.5327222760657402,0.5650779106307056,43.68001604005542,6,32.78420388534416,0,25,124.08593910844706,0.8612420444018316,0.14658739102076102,0.9568927778215227,1,32,3.395134461395523,31,0
PLY-00328,0.6329176292676207,0.2703417881993275,107.51891369527054,0,93.56067864697414,2,37,262.6934664259234,0.6199706806164247,0.8043512693612508,0.17862861894624227,1,0,3.861585157715234,13,0
PLY-00329,0.2881556141824617,0.16058831258491868,94.65970943483664,5,62.436224511722706,3,39,395.91492159734213,0.7446911693761461,0.18572844298954805,0.9503398471800862,0,6,2.883814576111897,58,1
PLY-00330,0.7348931623102908,0.774907903381328,108.67451052448361,0,47.59124346575283,0,18,335.4696374608075,0.4939211061575146,0.967156644016167,0.06419148203362157,1,48,4.682129895488413,61,0
PLY-00331,0.20240459312571835,0.4965904788462816,74.04499729545293,6,62.09217397084077,2,44,149.18699533256634,0.618402437908263,0.6859876565745173,0.5556218811919182,1,58,0.7315417381544835,53,0
PLY-00332,0.6947981288184982,0.5364879237522507,150.549601182141,2,41.374232498565696,3,30,166.43337530817044,0.2574698932285242,0.09011824367582888,0.09019695700812225,0,51,2.2209023516073447,65,0
PLY-00333,0.8607190683258941,0.9654159534817355,33.55869374521868,0,47.01822732030162,4,22,326.6821433015159,0.9737577677686472,0.6931771194590108,0.5680009751981364,1,55,4.2643652276719175,56,1
PLY-00334,0.13210283730154393,0.9635799122221537,82.82674979304916,0,29.03092567076704,5,18,274.73387466997207,0.4007200075476651,0.6036207627815519,0.39010971245571946,1,28,2.313048093314604,51,0
PLY-00335,0.6143797405419198,0.8556421217024035,127.2595142354948,1,43.985330059164454,2,45,48.196743735022196,0.1623266213376291,0.3375462466939585,0.08160943150238686,1,50,0.931944042436222,72,0
PLY-00336,0.0950957482299346,0.18760929276503358,157.60019484809294,4,68.55922324379105,2,15,436.9957946367731,0.055915418374627324,0.26073599775671463,0.6481168050241883,0,53,2.397573856567264,26,0
PLY-00337,0.7257156282714269,0.5942726943015799,72.8271730806488,0,3.994192508646921,5,7,256.3066240268143,0.6361719330853711,0.7187607817481522,0.7311979996228418,1,54,4.413221244837648,36,0
PLY-00338,0.08449321882352023,0.8781474246555374,106.51675184593797,7,79.50274072961548,4,53,236.68050659873268,0.9833798511764558,0.7413613729498658,0.1741854136199813,1,9,1.1709167588932476,45,0
PLY-00339,0.935939822700626,0.3744639364489377,21.753790651234457,5,28.297954086131284,1,20,99.21966831613116,0.8957944968462817,0.32720584895253657,0.6944367193087689,1,8,4.4854725031641,54,0
PLY-00340,0.13740793003780216,0.10110616593558497,38.95424497901092,2,68.25597934324998,4,39,188.49690948526865,0.7021045674864136,0.8762271108395037,0.1790475491477329,1,24,4.765006439966665,38,0
PLY-00341,0.9588802459090804,0.8109629022399218,21.75348761923946,8,64.272531468006,0,43,166.41243115754955,0.9905979289928608,0.26882721888849126,0.1373964493152765,0,30,3.994154094324844,35,1
PLY-00342,0.8008841760850967,0.48176355136217164,133.73975163974873,5,65.26280491413054,2,51,135.3678414147134,0.7228282620421065,0.06986442597481102,0.14736326652474574,0,58,1.8432872670697933,13,0
PLY-00343,0.5936820044663541,0.5643926803591786,58.97019468276392,6,60.81289162558029,1,38,283.7032873233866,0.33925112340139596,0.5998678448275786,0.5990784689543349,1,19,4.929124464572838,51,0
PLY-00344,0.7826241046295469,0.9821442963178444,133.03669933261241,1,95.91018380695348,5,43,231.13768014014101,0.6012181330601731,0.10707057283161614,0.7787908081266032,1,50,1.6794337597815594,10,0
PLY-00345,0.7951148389830859,0.6072114304940721,21.287707437356673,6,50.83441626953908,0,51,444.59884265733365,0.07976664248556153,0.27666406426648527,0.5968937014738136,1,54,5.482015236942428,38,0
PLY-00346,0.9460270628173303,0.4249793856661014,156.63312606941534,5,73.23191155153515,5,57,470.67198852358047,0.22168249022254083,0.5071863930484379,0.8093514530182451,1,58,4.386551345281451,33,1
PLY-00347,0.2533833538391872,0.3699843678471978,152.04013367888558,8,70.54493312345777,1,2,109.73671461404544,0.4175402359284922,0.2863596223572976,0.5914773410703692,1,11,0.8009595965588284,62,0
PLY-00348,0.5900758953583092,0.4176192926540456,25.11788631854805,4,23.626757727833038,0,45,50.052714383605256,0.20181849356304526,0.2149963424200444,0.7973212473484868,0,14,4.896079152639147,38,0
PLY-00349,0.09504919756440122,0.11839908317866876,14.038606097721708,6,28.33058391868256,3,10,392.66877574387473,0.9535010148281706,0.7031854149056544,0.9765225011333006,0,13,3.2853844719794907,0,0
PLY-00350,0.6161657000241213,0.7947505584175718,19.5690982069385,3,42.40170981569678,4,54,497.4307018193045,0.9955975267446494,0.5469993414022956,0.3909598079682246,1,44,2.9895689297217825,40,1
PLY-00351,0.1712913040927888,0.8377168581870411,155.11712943494476,0,27.769793046320924,0,2,431.8000349270771,0.37093592012166543,0.8397612482502805,0.1499421769268947,0,41,2.8128115598416774,17,0
PLY-00352,0.5649506114724419,0.28439713457340887,49.899593138822276,1,36.67430989299597,0,15,11.848701059367361,0.7092289860771986,0.5812395946554776,0.13539681170495765,0,24,3.8364653654250427,30,0
PLY-00353,0.5724305140338497,0.3037966184099441,103.20646403589207,7,39.09606139283059,0,11,125.631775353233,0.40777073066324054,0.48344721177377836,0.597477596656598,1,5,4.485181754306287,24,0
PLY-00354,0.46598515298122734,0.8743342563348132,82.46151454060964,6,60.3864560938344,2,36,21.67113852063196,0.1395092043862064,0.2612563516107882,0.547103065855342,0,31,5.427871386485084,13,0
PLY-00355,0.5226317755131228,0.023970355527955456,145.23933945886236,3,21.98900427350616,0,0,410.38968852058326,0.33692684770210857,0.7920658750912973,0.18423537854203076,1,44,2.001196471209739,76,0
PLY-00356,0.7639233900065879,0.5204574437672277,93.112711250014,6,80.42918658766874,4,1,290.7034881461582,0.2333716987156632,0.19687100856436723,0.8821049626676735,0,28,3.9692695010073304,20,1
PLY-00357,0.7992447165120666,0.46367571468150104,95.11234291241585,0,43.75363567715046,0,30,256.85927058352695,0.32807822040741974,0.24222841097316028,0.9567483684541884,0,16,4.274884363074714,41,0
PLY-00358,0.4921532155754291,0.6901267695784598,178.14562971498341,0,70.62441116832468,4,59,277.2249409982638,0.21502168839771651,0.84158859675307,0.2532156431033017,0,36,4.211384268827909,67,1
PLY-00359,0.5995934415226123,0.16339170014945448,35.522024647373705,4,8.144248124081788,5,32,126.22562934829557,0.1123451190582464,0.7411925257292111,0.20688293090106702,0,40,3.2115035628063344,29,0
PLY-00360,0.9312362356901018,0.6683307407951538,151.21966958680835,5,46.99653941243669,4,27,300.8191845694314,0.2174284293624129,0.6128734889795205,0.21392185230754723,1,36,2.650624015120356,75,1
PLY-00361,0.11973358850112281,0.37673400787487643,18.797456752660413,8,2.821953217732831,5,40,15.333489232014996,0.9057570318298428,0.038920530786573426,0.38742152969135946,1,53,4.693083493869004,32,0
PLY-00362,0.1171035659001105,0.618714778169642,91.20029082740503,6,67.59099918155648,5,33,323.0058619854198,0.08522167577652873,0.12725761828472648,0.8532271752989463,0,19,2.1500539222244073,76,1
PLY-00363,0.08770901191076841,0.04009500987277592,160.676920068614,2,34.37100769970696,0,23,367.2169150894154,0.3247566437552345,0.49995746018760967,0.5959606099411179,0,37,1.6442923931903373,36,0
PLY-00364,0.6578632850405278,0.4617271971845094,123.08637415270061,7,94.92528141058287,2,35,336.51313185591357,0.5284498945026354,0.746338923482891,0.06755343173266992,1,52,3.502060565680681,1,0
PLY-00365,0.4186083007903795,0.5222508939823721,126.48648529224259,4,32.412421460141935,4,0,166.0587591561101,0.3545126561783568,0.4641008641918233,0.4729790851720672,1,12,1.9718597171419732,70,0
PLY-00366,0.7743214161418432,0.2143264028549866,54.763937983602546,7,56.380589801772686,2,14,413.13145756377133,0.5176070950188872,0.017293024414783087,0.09033168302809258,1,17,0.6827823952049646,69,0
PLY-00367,0.6712314133085926,0.1396236541791207,81.15771453144723,1,25.73875756946147,4,41,357.771998558741,0.04342006023435396,0.1842699986668217,0.4062141140084401,0,2,0.7836665886026798,77,0
PLY-00368,0.33363775832823817,0.1884743030123014,72.31878079483859,0,62.01126289473403,4,20,64.14866146213893,0.6485696333643778,0.5887666996202181,0.403520142303317,1,22,4.322557895127811,10,0
PLY-00369,0.8983665473615358,0.34414107806334804,98.64534572685902,0,46.704235013323455,5,3,97.57211026915752,0.5634788015560602,0.6942170596879913,0.6483526657096457,0,2,5.852302152956402,68,1
PLY-00370,0.7625321470706523,0.09681014930497145,88.57874812442358,8,37.06282615056329,1,7,318.5542065891193,0.6809662658546916,0.033428312711904384,0.549453966963101,1,45,3.0007861099434123,27,0
PLY-00371,0.2705349409101757,0.9473197957296045,65.57271981908819,0,20.368934908017987,2,52,144.70806677801306,0.567257815827237,0.04333175346050033,0.874754782339086,0,5,1.308836190716038,68,0
PLY-00372,0.364192017772054,0.4049940614958173,61.931704103098916,8,11.152134397145531,0,20,59.716470723118476,0.4379035824256632,0.26131011545636296,0.016275182665472343,0,42,4.999457657911442,78,0
PLY-00373,0.3144399802042629,0.808969602506749,52.64499158137077,6,11.987913395667327,1,1,77.4844965749461,0.35014154229408245,0.08350169538656493,0.7739988220946491,1,35,1.937897433355459,16,0
PLY-00374,0.15761164862499966,0.9744171231088467,72.05803197040893,1,99.90400175055531,1,44,82.80859027020033,0.2264351900997762,0.5419462321933647,0.022658340955841738,1,60,5.975945538821343,30,0
PLY-00375,0.14778337254219165,0.08073528000273911,35.49005124879031,7,41.23107268572347,2,32,238.8954534091911,0.5000677268066126,0.12370198195668047,0.304289828476366,1,21,3.5979529120488305,21,0
PLY-00376,0.936127463375744,0.651669467934994,158.25773134060753,1,0.1929707873339459,2,27,303.6927267147487,0.026052452377506974,0.6482193349014225,0.8796631381795634,0,21,1.7794790170805534,24,0
PLY-00377,0.43790403719875326,0.871409086741214,112.36029661168264,1,95.29287906260143,5,54,88.20113742720747,0.32824082809932575,0.777225319307587,0.6904141716771217,0,14,3.2280262323838915,48,1
PLY-00378,0.38331982277740984,0.6342344339667283,32.74369235095543,5,1.9979924229812651,4,19,356.24830518161053,0.6778722935645294,0.9705166637521067,0.1719966783661433,0,32,2.344596995063067,33,0
PLY-00379,0.7296857086773779,0.4290261213574127,127.95608681553023,2,41.85861255545337,4,34,140.50630375076423,0.10871703968635926,0.9484069616377143,0.49078454411194294,0,13,4.787095915448213,53,1
PLY-00380,0.5529930652528999,0.4310763576379383,154.10329955965545,2,71.7477585970656,0,45,155.77906919698043,0.06289124231952858,0.2733651502352782,0.7219041809779858,0,6,1.0819873719443067,54,0
PLY-00381,0.9361399868384622,0.03589888600735891,50.38106424888401,1,91.45992443717617,2,37,111.74931053705379,0.6521786052913653,0.029409602623172826,0.9373433213395294,0,57,5.213514943679016,16,0
PLY-00382,0.7803014939093922,0.5346007512892753,35.60210103733487,5,71.2886291432101,4,12,392.6030679715955,0.39777472114235024,0.32941221611176796,0.6343211992182037,0,41,4.720352918452741,3,1
PLY-00383,0.47936956412454035,0.9935429967868474,11.46493371273785,0,46.36257549000118,1,41,479.9069164684385,0.8018250365493811,0.7084801187126533,0.024675411432927286,0,7,5.237500921458182,60,0
